,title,room,area,floor,renovation,material,price,address,lift,security,internet,playground,sewerage,bathroom,video_monitor,parking_space,air_condition,furniture
710,1-rooms apartment for sale,,,,,,46 500 usd,"Tashkent city, district Chilanzar, 2-й квартал",0,0,1,0,1,0,0,0,1,1
711,2-rooms apartment for sale,,,,,,87 300 usd,"Tashkent city, district Chilanzar, 1-й квартал, улица Лабихавуз",0,0,0,0,0,0,0,0,0,0
712,2-rooms apartment for sale,,,,,,46 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
713,2-rooms apartment for sale,,,,,,66 500 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Нафосат",0,0,0,0,0,0,0,0,0,0
714,1-rooms apartment for sale,,,,,,43 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Дилабад",0,0,0,0,0,0,0,0,0,0
715,1-rooms apartment for sale,,,,,,46 500 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Тинчликабад, улица Ширин",0,0,0,0,0,0,0,0,0,0
716,1-rooms apartment for sale,,,,,,54 000 usd,"Tashkent city, district Chilanzar, 1-й квартал",0,0,0,0,0,0,0,0,0,0
717,3-rooms apartment for sale,,,,,,78 500 usd,"Tashkent city, district Yunusabad, 17-й квартал",0,0,0,0,0,0,0,0,0,0
718,3-rooms apartment for sale,,,,,,89 999 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Байкурган, улица Насаф",0,0,1,1,1,0,0,1,1,1
719,4-rooms apartment for sale,,,,,,90 000 usd,"Tashkent city, district Yunusabad, 17-й квартал",0,0,0,1,1,1,0,1,1,0
720,5-rooms apartment for sale,,,,,,151 400 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Юнус Ата",0,0,0,1,0,0,0,0,1,1
721,2-rooms apartment for sale,,,,,,55 000 usd,"Tashkent city, district Chilanzar, 2-й квартал",0,0,0,1,1,0,0,0,0,0
722,3-rooms apartment for sale,,,,,,85 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Бурижар",0,0,0,1,1,1,0,0,1,1
723,3-rooms apartment for sale,,,,,,75 000 usd,"Tashkent city, district Mirza Ulugbek, массив Ахмада Югнаки",0,0,1,1,1,1,1,0,0,0
724,4-rooms apartment for sale,,,,,,145 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Мовароуннахр, улица Саида Барака",0,0,1,0,0,1,1,1,1,1
725,3-rooms apartment for sale,,,,,,64 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Бек-Тупи, улица Сугалли-ота",1,1,1,1,1,1,1,0,1,1
726,3-rooms apartment for sale,,,,,,160 000 usd,"Tashkent city, district Mirza Ulugbek, массив Алай",0,0,1,1,0,0,1,0,1,1
727,2-rooms apartment for sale,,,,,,57 000 usd,"Tashkent city, district Yunusabad, 17-й квартал",0,0,0,0,0,0,0,0,0,0
728,2-rooms apartment for sale,,,,,,86 450 usd,"Tashkent city, district Chilanzar, 1-й квартал, улица Лабихавуз",0,0,1,1,1,1,0,1,1,1
729,2-rooms apartment for sale,,,,,,65 500 usd,"Tashkent city, district Yunusabad, 7-й квартал",0,0,0,0,0,0,0,0,0,0
730,2-rooms apartment for sale,,,,,,61 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богиэрам",0,0,0,0,0,0,0,0,0,0
731,4-rooms apartment for sale,,,,,,145 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Мовароуннахр, улица Саида Барака",0,0,1,0,0,1,1,1,1,1
732,2-rooms apartment for sale,,,,,,67 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Юнус Ата",0,0,0,0,0,0,0,0,0,0
733,2-rooms apartment for sale,,,,,,56 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Янги Хаёт",0,0,0,0,0,0,0,0,0,0
734,2-rooms apartment for sale,,,,,,56 000 usd,"Tashkent city, district Yunusabad, 7-й квартал",0,0,0,0,0,0,0,0,0,0
735,2-rooms apartment for sale,,,,,,48 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Юртабад",0,0,0,0,0,0,0,0,0,0
736,2-rooms apartment for sale,,,,,,62 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Бегубор",0,0,0,0,0,0,0,0,0,0
737,2-rooms apartment for sale,,,,,,61 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Истиклол",0,0,0,0,0,0,0,0,0,0
738,2-rooms apartment for sale,,,,,,60 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Отчопар-1, проспект Амира Темура",0,0,0,0,0,0,0,0,0,0
739,1-rooms apartment for sale,,,,,,49 350 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Катартал",0,0,1,1,1,1,0,1,1,1
740,2-rooms apartment for sale,,,,,,75 000 usd,"Tashkent city, district Yakkasaray, махаллинский сход граждан Юнус Раджаби, ploschad' Kosmonavtov",0,0,0,0,0,0,0,0,0,0
741,3-rooms apartment for sale,,,,,,85 000 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богишамол",1,0,0,0,1,1,1,0,0,0
742,1-rooms apartment for sale,,,,,,47 350 usd,"Tashkent city, district Chilanzar, массив Домбрабад, 4-y proezd Dombrabad",0,0,1,1,1,1,0,1,0,1
743,1-rooms apartment for sale,,,,,,42 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Олмос, 1-й тупик Бахт Кули",1,1,0,1,1,0,1,0,0,0
744,1-rooms apartment for sale,,,,,,40 000 usd,"Tashkent region, городской посёлок Салар, Университетская улица",0,0,1,1,1,0,0,1,1,1
745,2-rooms apartment for sale,,,,,,48 350 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Фархад",0,0,1,1,1,1,0,1,0,0
746,2-rooms apartment for sale,,,,,,70 750 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Кургантепа",0,0,1,1,1,1,0,1,1,1
747,2-rooms apartment for sale,,,,,,72 999 usd,"Tashkent city, district Chilanzar, 2-й квартал",0,0,1,1,1,1,0,1,1,1
748,1-rooms apartment for sale,,,,,,48 350 usd,"Tashkent city, district Uchtepa, 13-й квартал",0,0,1,1,1,1,0,1,0,0
749,2-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Айбек, улица Саида Барака",1,0,1,1,1,1,0,1,1,1
750,3-rooms apartment for sale,,,,,,89 999 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Байкурган, улица Насаф",0,0,1,1,1,0,0,1,1,1
751,2-rooms apartment for sale,,,,,,68 250 usd,"Tashkent city, district Uchtepa, 13-й квартал",0,0,1,1,1,1,0,1,1,1
752,2-rooms apartment for sale,,,,,,78 750 usd,"Tashkent city, district Chilanzar, 2-й квартал",0,0,1,1,1,1,0,1,1,1
753,2-rooms apartment for sale,,,,,,67 450 usd,"Tashkent city, district Chilanzar, 2-й квартал",0,0,1,1,1,1,0,1,1,1
754,2-rooms apartment for sale,,,,,,63 750 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Катта Чиланзар-3",0,0,1,1,1,1,0,1,1,1
755,2-rooms apartment for sale,,,,,,69 500 usd,"Tashkent city, district Shaykhantahur, массив Хадра, улица Себзар",1,0,1,1,1,1,0,0,1,1
756,2-rooms apartment for sale,,,,,,46 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
757,2-rooms apartment for sale,,,,,,61 000 usd,"Tashkent city, district Uchtepa, 26-й квартал",0,0,0,1,1,0,0,0,1,1
758,3-rooms apartment for sale,,,,,,130 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Лолазар, улица Айбека",0,0,0,0,0,0,0,0,0,0
759,3-rooms apartment for sale,,,,,,90 000 usd,"Tashkent city, district Uchtepa, массив Изза, улица Пойгох",0,0,0,0,0,0,0,0,0,0
760,3-rooms apartment for sale,,,,,,69 500 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Найман",0,0,0,0,0,0,0,0,0,0
761,3-rooms apartment for sale,,,,,,77 600 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богишамол",0,0,1,0,0,0,0,1,1,1
762,4-rooms apartment for sale,,,,,,145 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Мовароуннахр, улица Саида Барака",0,0,1,0,0,1,1,1,1,1
763,2-rooms apartment for sale,,,,,,56 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Гулистан",0,0,0,0,0,0,0,0,0,0
764,3-rooms apartment for sale,,,,,,98 000 usd,"Tashkent city, district Shaykhantahur, махаллинский сход граждан Караташ",0,0,0,0,0,0,0,0,0,0
765,3-rooms apartment for sale,,,,,,101 800 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Истиклолабад, улица Сарыкуль",0,0,0,0,0,0,0,0,0,0
766,5-rooms apartment for sale,,,,,,100 000 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Алихонтура Согуний",0,0,0,0,0,0,0,0,0,0
767,3-rooms apartment for sale,,,,,,100 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Алтынкуль, улица Абдурауфа Фитрата",0,0,0,0,0,0,0,0,0,0
768,1-rooms apartment for sale,,,,,,36 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Ахмад Яссавий, улица Алимкент",0,0,0,0,0,0,0,0,0,0
769,2-rooms apartment for sale,,,,,,48 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Ахмад Дониш",0,0,0,0,0,0,0,0,0,0
770,2-rooms apartment for sale,,,,,,60 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Атчапар-1, Шахристанская улица",0,0,0,0,0,0,0,0,0,0
771,2-rooms apartment for sale,,,,,,65 500 usd,"Tashkent city, district Yunusabad, 17-й квартал",0,0,0,0,0,0,0,0,0,0
772,1-rooms apartment for sale,,,,,,31 500 usd,"Tashkent city, district Yunusabad, 2-й квартал",0,0,0,0,0,0,0,0,0,0
773,2-rooms apartment for sale,,,,,,66 500 usd,"Tashkent city, district Yunusabad, махаллинский сход граждан Богиэрам",0,0,0,0,0,1,0,0,1,1
774,2-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Айбек, улица Саида Барака",1,0,1,1,1,1,0,1,1,1
775,3-rooms apartment for sale,,,,,,64 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Бек-Тупи, улица Сугалли-ота",1,1,1,1,1,1,1,0,1,1
776,1-rooms apartment for sale,,,,,,46 500 usd,"Tashkent city, district Yunusabad, 10-й квартал",0,0,0,0,0,0,0,0,0,0
777,1-rooms apartment for sale,,,,,,47 000 usd,"Tashkent city, district Yunusabad, 6-й квартал",0,0,0,0,0,0,0,0,0,0
778,4-rooms apartment for sale,,,,,,85 000 usd,"Tashkent city, Алмазарский район, махаллинский сход граждан Шодиёна",0,0,0,0,0,0,0,0,0,0
779,2-rooms apartment for sale,,,,,,52 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Гавхар, улица Домбрабад",0,0,0,0,0,0,0,0,0,0
780,1-rooms apartment for sale,,,,,,41 000 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Найман",0,0,0,1,1,0,0,0,0,0
781,1-rooms apartment for sale,,,,,,42 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Олмос, 1-й тупик Бахт Кули",1,1,0,1,1,0,1,0,0,0
782,2-rooms apartment for sale,,,,,,45 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Жаркургон, улица Джаркурган",0,0,1,1,1,0,0,1,0,1
783,3-rooms apartment for sale,,,,,,20 000 usd,Dzhizakskaya oblast',0,0,0,0,1,0,0,1,1,0
784,2-rooms apartment for sale,,,,,,58 000 usd,"Tashkent city, district Chilanzar, махаллинский сход граждан Гулистан",0,0,0,0,0,0,0,0,0,0
785,2-rooms apartment for sale,,,,,,85 000 usd,"Tashkent city, district Yakkasaray, махаллинский сход граждан Юнус Раджаби, ploschad' Kosmonavtov",0,0,0,0,0,0,0,0,0,0
786,4-rooms apartment for sale,,,,,,78 000 usd,"Tashkent city, district Uchtepa, 22-й квартал",0,0,0,0,0,0,0,0,0,0
787,3-rooms apartment for sale,,,,,,89 999 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Байкурган, улица Насаф",0,0,1,1,1,0,0,1,1,1
788,5-rooms apartment for sale,,,,,,340 000 usd,"Tashkent region, городской посёлок Эшангузар, улица Нугманова",0,0,0,0,0,0,0,0,0,0
789,2-rooms apartment for sale,,,,,,45 000 usd,"Tashkent city, district Shaykhantahur, махаллинский сход граждан Янги Белтепа",0,0,0,0,0,0,0,0,0,0
790,4-rooms apartment for sale,,,,,,120 000 usd,"Tashkent city, district Uchtepa, жилой комплекс Фарход",0,0,0,0,0,0,0,0,0,0
791,4-rooms apartment for sale,,,,,,121 000 usd,"Tashkent city, district Yunusabad, массив Кашгар",0,0,0,0,0,0,0,0,0,0
792,3-rooms apartment for sale,,,,,,128 000 usd,"Tashkent city, district Mirza Ulugbek, массив Феруза-2",0,0,0,0,0,0,0,0,0,0
793,4-rooms apartment for sale,,,,,,145 000 usd,"Tashkent city, district Mirabad, махаллинский сход граждан Мовароуннахр, улица Саида Барака",0,0,1,0,0,1,1,1,1,1
794,5-rooms apartment for sale,,,,,,120 000 usd,"Tashkent city, district Uchtepa, махаллинский сход граждан Фархад",0,0,0,0,0,0,0,0,0,0
795,1-rooms apartment for sale,,,,,,48 000 usd,"Tashkent city, district Mirza Ulugbek, махаллинский сход граждан Шахриобод",0,0,0,0,0,0,0,0,0,0
796,4-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Sirgali, махаллинский сход граждан Нурхаёт",0,0,0,0,0,0,0,0,0,0
797,4-rooms apartment for sale,,,,,,75 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Тонг",0,0,0,0,0,0,0,0,0,0
798,4-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, Алмазарский район, квартал 1/4",0,0,0,0,0,0,0,0,0,0
799,2-rooms apartment for sale,,,,,,61 000 usd,"Tashkent city, district Yashnabad, махаллинский сход граждан Истиклол",0,0,0,0,0,0,0,0,0,0
800,4-rooms apartment for sale,,,,,,80 000 usd,"Tashkent city, district Sirgali, махаллинский сход граждан Эзгулик",1,0,1,1,1,1,0,1,1,1
801,3-rooms apartment for sale,,,,,,78 000 usd,"Tashkent city, district Uchtepa, 26-й квартал",0,0,0,0,0,0,0,0,0,0
